5.880582031250000000e+03,8.173317871093750000e+03,1.270637381297387236e+02
5.881692382812500000e+03,8.176539062500000000e+03,1.319498827294180785e+02
5.884303710937500000e+03,8.176001953125000000e+03,1.253804860813455946e+02
5.880298828125000000e+03,8.176303710937500000e+03,1.268319156611695178e+02
5.883358398437500000e+03,8.178906250000000000e+03,1.290854231305518169e+02
5.877934082031250000e+03,8.184090332031250000e+03,1.261207407143604797e+02
5.881396972656250000e+03,8.182127929687500000e+03,1.274653566012351575e+02
5.875702636718750000e+03,8.177191894531250000e+03,1.242638052591821065e+02
5.883558593750000000e+03,8.178258789062500000e+03,1.280224188799656133e+02
5.877902832031250000e+03,8.180196289062500000e+03,1.232238877264029355e+02
5.877430664062500000e+03,8.176587402343750000e+03,1.261037786109120304e+02
5.878146484375000000e+03,8.179528320312500000e+03,1.246715616781966958e+02
5.876875000000000000e+03,8.177924804687500000e+03,1.286378638694991992e+02
5.879514648437500000e+03,8.180159667968750000e+03,1.236021050021422809e+02
5.877977539062500000e+03,8.179911132812500000e+03,1.268627476803019647e+02
5.873630859375000000e+03,8.183613769531250000e+03,1.224131930584109114e+02
5.877027832031250000e+03,8.177971191406250000e+03,1.274294930391268963e+02
5.882532714843750000e+03,8.178958984375000000e+03,1.223010502809909497e+02
5.878831542968750000e+03,8.179127929687500000e+03,1.249208559912082421e+02
5.874916992187500000e+03,8.180363281250000000e+03,1.224794693141039232e+02
5.876817382812500000e+03,8.178207031250000000e+03,1.246698087485101780e+02
5.871961425781250000e+03,8.181448242187500000e+03,1.296196377077311865e+02
5.881199707031250000e+03,8.181145996093750000e+03,1.269121835487485157e+02
5.880219726562500000e+03,8.176293945312500000e+03,1.283142236106750147e+02
5.877116699218750000e+03,8.176625976562500000e+03,1.234155744711171536e+02
5.880491699218750000e+03,8.176153808593750000e+03,1.261071574605196588e+02
5.876028320312500000e+03,8.180329589843750000e+03,1.267248446357932323e+02
5.876475097656250000e+03,8.182928710937500000e+03,1.272588522994131495e+02
5.878164062500000000e+03,8.180985839843750000e+03,1.288470575272440612e+02
5.875779785156250000e+03,8.175297851562500000e+03,1.288795296997599849e+02
5.879762695312500000e+03,8.176928710937500000e+03,1.245759145754558546e+02
5.877935546875000000e+03,8.178683105468750000e+03,1.239184479238020344e+02
5.874778320312500000e+03,8.178958007812500000e+03,1.313200086434096647e+02
5.880220703125000000e+03,8.180772460937500000e+03,1.289240229723441473e+02
5.881758789062500000e+03,8.179640625000000000e+03,1.256431762523030358e+02
5.883371582031250000e+03,8.182871093750000000e+03,1.257215458753737067e+02
5.880263183593750000e+03,8.175024414062500000e+03,1.242336562606630395e+02
5.878779785156250000e+03,8.169324707031250000e+03,1.251821270580063725e+02
5.874686523437500000e+03,8.171086914062500000e+03,1.281964916856987600e+02
5.876512207031250000e+03,8.170981933593750000e+03,1.266890816039170176e+02
5.875225097656250000e+03,8.169191406250000000e+03,1.240448618701080932e+02
5.879758789062500000e+03,8.170865722656250000e+03,1.292250153137303812e+02
5.876663574218750000e+03,8.169226562500000000e+03,1.265590759410895458e+02
5.879621093750000000e+03,8.171140625000000000e+03,1.289405085408502600e+02
5.878693359375000000e+03,8.165728027343750000e+03,1.282165672186983443e+02
5.873643554687500000e+03,8.168019042968750000e+03,1.251279021925934813e+02
5.876890136718750000e+03,8.168971679687500000e+03,1.210213109555179471e+02
5.875709472656250000e+03,8.173926269531250000e+03,1.310224570618858024e+02
5.878255371093750000e+03,8.179540039062500000e+03,1.262313187629405462e+02
5.880596191406250000e+03,8.180631835937500000e+03,1.292467377165997391e+02
5.880792968750000000e+03,8.175270019531250000e+03,1.269010884517037567e+02
5.889058105468750000e+03,8.184128906250000000e+03,1.662513177140524192e+02
5.885238769531250000e+03,8.172229980468750000e+03,1.495480489527313352e+02
5.881143066406250000e+03,8.175385742187500000e+03,1.274081035071485530e+02
5.873684570312500000e+03,8.178533691406250000e+03,1.230837846888718445e+02
5.886107910156250000e+03,8.185524414062500000e+03,1.279251093508349726e+02
5.881469238281250000e+03,8.180511230468750000e+03,1.279041646163448291e+02
5.877627441406250000e+03,8.174283203125000000e+03,1.257047564764407355e+02
5.876841796875000000e+03,8.175883789062500000e+03,1.260978566961973257e+02
5.882266113281250000e+03,8.181500488281250000e+03,1.270820532408398549e+02
5.873938964843750000e+03,8.174315429687500000e+03,1.300499649298930933e+02
5.882167968750000000e+03,8.178588378906250000e+03,1.277112254657596964e+02
5.884147460937500000e+03,8.175893554687500000e+03,1.289003652209080428e+02
5.877095703125000000e+03,8.174315429687500000e+03,1.288007353022250356e+02
5.882832031250000000e+03,8.182906738281250000e+03,1.198141753741830939e+02
5.873757812500000000e+03,8.176960449218750000e+03,1.263089487249465890e+02
5.879976074218750000e+03,8.173488769531250000e+03,1.286336479462029274e+02
5.879770507812500000e+03,8.170173339843750000e+03,1.267875693734401494e+02
5.879422363281250000e+03,8.178291992187500000e+03,1.319492030695313645e+02
5.882797851562500000e+03,8.173075683593750000e+03,1.254589588097248196e+02
5.876483886718750000e+03,8.172532714843750000e+03,1.243320896086478626e+02
5.907262207031250000e+03,8.172606933593750000e+03,1.224205301951257070e+02
5.906898925781250000e+03,8.171843750000000000e+03,1.772795150755511031e+02
5.912018554687500000e+03,8.172052734375000000e+03,1.464006400597277207e+02
5.905737304687500000e+03,8.170307128906250000e+03,1.204046773737191813e+02
5.915019531250000000e+03,8.173919921875000000e+03,1.208288077359758148e+02
5.910483886718750000e+03,8.168125488281250000e+03,1.200912028439388735e+02
5.908179199218750000e+03,8.172951660156250000e+03,1.647247121369191802e+02
5.915812011718750000e+03,8.174066894531250000e+03,1.691202134019191305e+02
5.912385742187500000e+03,8.174784667968750000e+03,1.436366360001599674e+02
5.912387207031250000e+03,8.171703125000000000e+03,1.273341509485423302e+02
5.915311035156250000e+03,8.173707031250000000e+03,1.222708536264095471e+02
5.903786621093750000e+03,8.171447753906250000e+03,1.238341433982509727e+02
5.913702636718750000e+03,8.172405761718750000e+03,1.197062125000784931e+02
5.899332031250000000e+03,8.170623535156250000e+03,1.454893415857529249e+02
5.900488281250000000e+03,8.170405273437500000e+03,1.463219414421863007e+02
5.898982910156250000e+03,8.168025390625000000e+03,1.508043505913400111e+02
5.905273925781250000e+03,8.166951660156250000e+03,1.447714743739873313e+02
5.903168945312500000e+03,8.168270507812500000e+03,1.474620666892656686e+02
5.901830566406250000e+03,8.168307617187500000e+03,1.498606859649620446e+02
5.901304687500000000e+03,8.165772460937500000e+03,1.418175389260075860e+02
5.905238769531250000e+03,8.163860839843750000e+03,1.436290604843338770e+02
5.903967773437500000e+03,8.170877929687500000e+03,1.477297928947577930e+02
5.908942871093750000e+03,8.163151367187500000e+03,1.422534209857786891e+02
5.901947753906250000e+03,8.159666992187500000e+03,1.338872359439884576e+02
5.907777832031250000e+03,8.167502441406250000e+03,1.447727641406932548e+02
5.897293945312500000e+03,8.170822753906250000e+03,1.517150122330187116e+02
5.904814453125000000e+03,8.170448730468750000e+03,1.438542394320981828e+02
5.901755371093750000e+03,8.167635742187500000e+03,1.502692967954058076e+02
5.902602050781250000e+03,8.173472656250000000e+03,1.474817350304926435e+02
5.897962890625000000e+03,8.176014160156250000e+03,1.418766737739537405e+02
5.898982421875000000e+03,8.175577148437500000e+03,1.335109299785708572e+02
5.906312500000000000e+03,8.169270996093750000e+03,1.457320509462372229e+02
5.892962890625000000e+03,8.189119140625000000e+03,1.442392611245477667e+02
5.900222656250000000e+03,8.173486328125000000e+03,1.457651463756440080e+02
5.901546386718750000e+03,8.171347167968750000e+03,1.446245377716653024e+02
5.894906250000000000e+03,8.180141113281250000e+03,1.439445710137227650e+02
5.893630859375000000e+03,8.190796875000000000e+03,1.407732182687324780e+02
5.893930175781250000e+03,8.189080078125000000e+03,1.442859148309717341e+02
5.894596679687500000e+03,8.188742187500000000e+03,1.501254528179819943e+02
5.895559570312500000e+03,8.192945312500000000e+03,1.514588448788681490e+02
5.891374511718750000e+03,8.188277832031250000e+03,1.500762485618397193e+02
5.899626953125000000e+03,8.189768554687500000e+03,1.470220379237104851e+02
5.908208496093750000e+03,8.152537109375000000e+03,1.068595976883393348e+02
5.905659667968750000e+03,8.147554199218750000e+03,1.054304691812085650e+02
5.907624023437500000e+03,8.148894531250000000e+03,1.292803624985250792e+02
5.899988769531250000e+03,8.146376953125000000e+03,1.350080163661204722e+02
5.900640136718750000e+03,8.150227050781250000e+03,1.241926225041027010e+02
5.902252441406250000e+03,8.149521972656250000e+03,9.821238968302577632e+01
5.901150390625000000e+03,8.150372558593750000e+03,9.497266523429215113e+01
5.913969726562500000e+03,8.155208007812500000e+03,1.151061621253270175e+02
5.915979980468750000e+03,8.165739257812500000e+03,1.150832271423471838e+02
5.915745605468750000e+03,8.158703125000000000e+03,1.110106496591916567e+02
5.915444824218750000e+03,8.157419433593750000e+03,1.133554547974530351e+02
5.917840820312500000e+03,8.161960449218750000e+03,1.120444766282384990e+02
5.914352539062500000e+03,8.163503417968750000e+03,1.128387151552248753e+02
5.918190917968750000e+03,8.162382324218750000e+03,1.157002725353319903e+02
5.918109375000000000e+03,8.156574218750000000e+03,1.117882159353536622e+02
5.913721679687500000e+03,8.154145507812500000e+03,1.077115901183471323e+02
5.916271972656250000e+03,8.157052734375000000e+03,1.145611628868877148e+02
5.913287597656250000e+03,8.165962890625000000e+03,1.038323856651626471e+02
5.918312500000000000e+03,8.163618652343750000e+03,1.125010529340630683e+02
5.909471191406250000e+03,8.163246093750000000e+03,1.069060111951564949e+02
5.866199707031250000e+03,8.145975097656250000e+03,1.151805709216925067e+02
5.875522949218750000e+03,8.133740722656250000e+03,1.255215334687727449e+02
5.868690917968750000e+03,8.141819335937500000e+03,1.238448283461837178e+02
5.887263671875000000e+03,8.170901367187500000e+03,1.235048460111533331e+02
5.898431152343750000e+03,8.174313476562500000e+03,1.217749204408755475e+02
5.893788574218750000e+03,8.173593750000000000e+03,1.276049037547845586e+02
5.891908203125000000e+03,8.177390625000000000e+03,1.251676789327871973e+02
5.892070800781250000e+03,8.179076171875000000e+03,1.269749603285663255e+02
5.892332031250000000e+03,8.176028808593750000e+03,1.315487731267485287e+02
5.891360351562500000e+03,8.175291015625000000e+03,1.255460380715242081e+02
5.889565429687500000e+03,8.177897949218750000e+03,1.281614405697802681e+02
5.892607421875000000e+03,8.172433593750000000e+03,1.402304101852369911e+02
5.890499511718750000e+03,8.178440429687500000e+03,1.323679136358212816e+02
5.889581054687500000e+03,8.172127929687500000e+03,1.327579909100541897e+02
5.887601562500000000e+03,8.177379394531250000e+03,1.269291087003039991e+02
5.893004394531250000e+03,8.173433105468750000e+03,1.303588966880622593e+02
5.891277832031250000e+03,8.172701660156250000e+03,1.350173051307447736e+02
5.895246582031250000e+03,8.168727050781250000e+03,1.312595800753734068e+02
5.888603515625000000e+03,8.176236328125000000e+03,1.358504657577489354e+02
5.890727050781250000e+03,8.172420898437500000e+03,1.431912995503039099e+02
5.899656250000000000e+03,8.177289062500000000e+03,1.390545475345226691e+02
5.892664550781250000e+03,8.173488281250000000e+03,1.375079191507842324e+02
5.894476562500000000e+03,8.177765136718750000e+03,1.356517632968087526e+02
5.895560058593750000e+03,8.175830078125000000e+03,1.299477620405463938e+02
5.886539062500000000e+03,8.178904296875000000e+03,1.340561405506538506e+02
5.890240234375000000e+03,8.171131347656250000e+03,1.315622503140067181e+02
5.885903320312500000e+03,8.173745605468750000e+03,1.334829861456263131e+02
5.889875976562500000e+03,8.170244140625000000e+03,1.380534349302991757e+02
5.891905761718750000e+03,8.169821777343750000e+03,1.347627972303787942e+02
5.884276367187500000e+03,8.166155761718750000e+03,1.308126730188459987e+02
5.895653320312500000e+03,8.154006835937500000e+03,1.260372853909116628e+02
5.895942382812500000e+03,8.161205078125000000e+03,1.867486825467121889e+02
5.882300292968750000e+03,8.165981933593750000e+03,1.325267784235649913e+02
5.888545410156250000e+03,8.168127441406250000e+03,1.314897669649901673e+02
5.881115234375000000e+03,8.170393554687500000e+03,1.284738131368622476e+02
5.891028808593750000e+03,8.172685546875000000e+03,1.316904618531290794e+02
5.881794433593750000e+03,8.165344726562500000e+03,1.276059491859129196e+02
5.879604980468750000e+03,8.171364257812500000e+03,1.388947608941004717e+02
5.886329589843750000e+03,8.176915527343750000e+03,1.410384885775222301e+02
5.885791503906250000e+03,8.165237792968750000e+03,1.278230066879479807e+02
5.888836914062500000e+03,8.172458496093750000e+03,1.320428007065797829e+02
5.888120117187500000e+03,8.168469726562500000e+03,1.298564730289585896e+02
5.886798339843750000e+03,8.166182617187500000e+03,1.356360850066679973e+02
5.886538085937500000e+03,8.169427246093750000e+03,1.337871063167094121e+02
5.877951660156250000e+03,8.133900390625000000e+03,1.242923568300786457e+02
5.873846679687500000e+03,8.139522949218750000e+03,1.248965327224376551e+02
5.875554687500000000e+03,8.126499511718750000e+03,1.464581461472433546e+02
5.878830078125000000e+03,8.139797851562500000e+03,1.262152087870630908e+02
5.875127441406250000e+03,8.139419921875000000e+03,1.301284117977286598e+02
5.875848632812500000e+03,8.129424804687500000e+03,1.525282578007613949e+02
5.877461425781250000e+03,8.136155761718750000e+03,1.339886529114589564e+02
5.872195312500000000e+03,8.132559082031250000e+03,1.345558020047830610e+02
5.869330078125000000e+03,8.133687500000000000e+03,1.344166536186364453e+02
5.901312011718750000e+03,8.171900878906250000e+03,1.159071400997825236e+02
5.905234375000000000e+03,8.173620117187500000e+03,1.164728891592948230e+02
5.908534667968750000e+03,8.172744628906250000e+03,1.175936463045434124e+02
5.905346679687500000e+03,8.175187011718750000e+03,1.129708642506280967e+02
5.898847167968750000e+03,8.174579589843750000e+03,1.154958177849643590e+02
5.893829101562500000e+03,8.174465820312500000e+03,1.190452610705920051e+02
5.895186035156250000e+03,8.174592773437500000e+03,1.188350515223409758e+02
5.898701171875000000e+03,8.175281250000000000e+03,1.139814479987355895e+02
5.913671386718750000e+03,8.125077148437500000e+03,1.151742720459498202e+02
5.909869628906250000e+03,8.129370117187500000e+03,1.099259519579640028e+02
5.903469238281250000e+03,8.128786132812500000e+03,1.145723703337452974e+02
5.903206054687500000e+03,8.131264648437500000e+03,1.113578577558825486e+02
5.905855468750000000e+03,8.127409667968750000e+03,1.106262245239714161e+02
5.905976562500000000e+03,8.127268554687500000e+03,1.094131785183032974e+02
5.907025390625000000e+03,8.131203613281250000e+03,1.169196798257990082e+02
5.907214843750000000e+03,8.131499023437500000e+03,1.077054997619628551e+02
5.907261230468750000e+03,8.131731445312500000e+03,1.105518768815525021e+02
5.908055175781250000e+03,8.131580078125000000e+03,1.110804722715677997e+02
5.905027832031250000e+03,8.127008789062500000e+03,1.130864614997364868e+02
5.911125000000000000e+03,8.134249511718750000e+03,1.107990309282301951e+02
5.910265136718750000e+03,8.129064453125000000e+03,1.112062158768924718e+02
5.905622558593750000e+03,8.130960937500000000e+03,1.125370908659311908e+02
5.908048339843750000e+03,8.132320800781250000e+03,1.101566123133940351e+02
5.908545410156250000e+03,8.131721191406250000e+03,1.150387502427199280e+02
5.878620605468750000e+03,8.166954589843750000e+03,1.565172343493752010e+02
5.881124023437500000e+03,8.162138671875000000e+03,1.564153160950575625e+02
5.878088378906250000e+03,8.166296875000000000e+03,1.541783092167579525e+02
5.893403808593750000e+03,8.157454101562500000e+03,1.535867562483695394e+02
5.890331054687500000e+03,8.168166015625000000e+03,1.558270001857528086e+02
5.886181152343750000e+03,8.164307617187500000e+03,1.559315505135528213e+02
5.888164062500000000e+03,8.166456054687500000e+03,1.543079725704532450e+02
5.886186523437500000e+03,8.161098632812500000e+03,1.513681088530776719e+02
5.887961425781250000e+03,8.167177734375000000e+03,1.615053871443593607e+02
5.878996582031250000e+03,8.158028320312500000e+03,1.641095432685507376e+02
5.883124023437500000e+03,8.162938964843750000e+03,1.532505693608906086e+02
5.887834472656250000e+03,8.165464355468750000e+03,1.555985863583836135e+02
5.879458984375000000e+03,8.159543945312500000e+03,1.597770520512949304e+02
5.884930175781250000e+03,8.162900390625000000e+03,1.524157973544243418e+02
5.885959472656250000e+03,8.158814453125000000e+03,1.609256658910129261e+02
5.882114257812500000e+03,8.160187988281250000e+03,1.563418174294265555e+02
5.881061523437500000e+03,8.165101074218750000e+03,1.500139711911863571e+02
5.882280273437500000e+03,8.162882324218750000e+03,1.605929146706014592e+02
5.896015136718750000e+03,8.151558593750000000e+03,1.398010123262245088e+02
5.883037597656250000e+03,8.156534179687500000e+03,1.558010324769809358e+02
5.889511718750000000e+03,8.175190429687500000e+03,1.294428197787559043e+02
5.889765136718750000e+03,8.172923339843750000e+03,1.313162110224075150e+02
5.883410156250000000e+03,8.174231933593750000e+03,1.484556305416992075e+02
5.874241699218750000e+03,8.165529785156250000e+03,1.323487069108442427e+02
5.883449218750000000e+03,8.168201171875000000e+03,1.379299056963725150e+02
5.880582031250000000e+03,8.173317871093750000e+03,1.270637381297387236e+02
5.881692382812500000e+03,8.176539062500000000e+03,1.319498827294180785e+02
5.884303710937500000e+03,8.176001953125000000e+03,1.253804860813455946e+02
5.878779785156250000e+03,8.169324707031250000e+03,1.251821270580063725e+02
5.874686523437500000e+03,8.171086914062500000e+03,1.281964916856987600e+02
5.876512207031250000e+03,8.170981933593750000e+03,1.266890816039170176e+02
5.875225097656250000e+03,8.169191406250000000e+03,1.240448618701080932e+02
5.879758789062500000e+03,8.170865722656250000e+03,1.292250153137303812e+02
5.876663574218750000e+03,8.169226562500000000e+03,1.265590759410895458e+02
5.879621093750000000e+03,8.171140625000000000e+03,1.289405085408502600e+02
5.878693359375000000e+03,8.165728027343750000e+03,1.282165672186983443e+02
5.873643554687500000e+03,8.168019042968750000e+03,1.251279021925934813e+02
5.876890136718750000e+03,8.168971679687500000e+03,1.210213109555179471e+02
5.879770507812500000e+03,8.170173339843750000e+03,1.267875693734401494e+02
5.876483886718750000e+03,8.172532714843750000e+03,1.243320896086478626e+02
5.903426269531250000e+03,8.130913574218750000e+03,1.375056036450455963e+02
5.902722167968750000e+03,8.127309082031250000e+03,1.315437934642399114e+02
5.895741699218750000e+03,8.126179687500000000e+03,1.316768310156231223e+02
5.905696289062500000e+03,8.126899902343750000e+03,1.316853795879783604e+02
5.906208496093750000e+03,8.123413085937500000e+03,1.317068531799192783e+02
5.905049316406250000e+03,8.127659667968750000e+03,1.413750564149279398e+02
5.911368652343750000e+03,8.122842285156250000e+03,1.508458575135830415e+02
5.906170898437500000e+03,8.128352539062500000e+03,1.472525732864293389e+02
5.909706542968750000e+03,8.122590332031250000e+03,1.453124408766375382e+02
5.910248535156250000e+03,8.134432128906250000e+03,1.498803276745945254e+02
5.905969726562500000e+03,8.128487792968750000e+03,1.483873435787640460e+02
5.903267089843750000e+03,8.129263183593750000e+03,1.416368251139261361e+02
5.903334960937500000e+03,8.121990722656250000e+03,1.352086678358993765e+02
5.909350585937500000e+03,8.131220214843750000e+03,1.439838699243763358e+02
5.917600097656250000e+03,8.130114746093750000e+03,1.664071112423584395e+02
5.906805175781250000e+03,8.129044921875000000e+03,1.446784508213303297e+02
5.887612304687500000e+03,8.125802734375000000e+03,1.210213109555179471e+02
5.887446777343750000e+03,8.124060546875000000e+03,1.243615404230288988e+02
5.885470214843750000e+03,8.127780273437500000e+03,1.282221189033180622e+02
5.895729980468750000e+03,8.128457519531250000e+03,1.341044576626530613e+02
5.895001464843750000e+03,8.130099609375000000e+03,1.243182010104806352e+02
5.896371093750000000e+03,8.126257812500000000e+03,1.272838997048813354e+02
